model_key,context_length,compression_ratio,layer,lag,overlap_mean,overlap_std,jaccard_mean,sample_count
qwen3_8b,8192,0.3,16,4,0.8745443820953369,,0.7792218923568726,1
qwen3_8b,8192,0.3,16,8,0.8635154366493225,,0.7622402310371399,1
qwen3_8b,8192,0.3,16,16,0.8523566126823425,,0.7454723119735718,1
qwen3_8b,8192,0.3,16,32,0.8395809531211853,,0.727257251739502,1
qwen3_8b,8192,0.3,16,64,0.825866162776947,,0.7090124487876892,1
qwen3_8b,8192,0.3,16,128,0.8063479065895081,,0.6847122311592102,1
qwen3_8b,8192,0.3,16,256,0.7797495722770691,,0.6549564003944397,1
qwen3_8b,8192,0.3,16,512,0.7448086142539978,,0.6211445927619934,1
qwen3_8b,8192,0.3,16,1024,0.6885145902633667,,0.5716084241867065,1
qwen3_8b,8192,0.3,17,1,0.889772355556488,,0.8031468391418457,1
qwen3_8b,8192,0.3,17,2,0.8657882809638977,,0.7653053402900696,1
qwen3_8b,8192,0.3,17,4,0.8421902060508728,,0.7295137643814087,1
qwen3_8b,8192,0.3,17,8,0.8247120380401611,,0.7039133310317993,1
qwen3_8b,8192,0.3,17,16,0.8316242098808289,,0.7146686911582947,1
qwen3_8b,8192,0.3,17,32,0.814059317111969,,0.6901740431785583,1
qwen3_8b,8192,0.3,17,64,0.7985649108886719,,0.6700956225395203,1
qwen3_8b,8192,0.3,17,128,0.7821395993232727,,0.6508995294570923,1
qwen3_8b,8192,0.3,17,256,0.7559179663658142,,0.6227322220802307,1
qwen3_8b,8192,0.3,17,512,0.7236365675926208,,0.5932573676109314,1
qwen3_8b,8192,0.3,17,1024,0.6756837964057922,,0.5552547574043274,1
qwen3_8b,8192,0.3,18,1,0.9018572568893432,,0.8232133984565735,1
qwen3_8b,8192,0.3,18,2,0.8878769278526306,,0.8006467819213867,1
qwen3_8b,8192,0.3,18,4,0.8761902451515198,,0.7822269201278687,1
qwen3_8b,8192,0.3,18,8,0.8626752495765686,,0.7614179849624634,1
qwen3_8b,8192,0.3,18,16,0.8489055633544922,,0.7407470345497131,1
qwen3_8b,8192,0.3,18,32,0.8334165215492249,,0.7185176610946655,1
qwen3_8b,8192,0.3,18,64,0.8175340294837952,,0.6972917914390564,1
qwen3_8b,8192,0.3,18,128,0.7934173345565796,,0.6668952107429504,1
qwen3_8b,8192,0.3,18,256,0.7653051018714905,,0.6359710693359375,1
qwen3_8b,8192,0.3,18,512,0.7281902432441711,,0.5997023582458496,1
qwen3_8b,8192,0.3,18,1024,0.6752243041992188,,0.5550268292427063,1
qwen3_8b,8192,0.3,19,1,0.896790087223053,,0.814525306224823,1
qwen3_8b,8192,0.3,19,2,0.8787014484405518,,0.7854790687561035,1
qwen3_8b,8192,0.3,19,4,0.8668023943901062,,0.7668929100036621,1
qwen3_8b,8192,0.3,19,8,0.8567773103713989,,0.7516714930534363,1
qwen3_8b,8192,0.3,19,16,0.8452128171920776,,0.7344740033149719,1
qwen3_8b,8192,0.3,19,32,0.8330217599868774,,0.7173556089401245,1
qwen3_8b,8192,0.3,19,64,0.8199523091316223,,0.7002136707305908,1
qwen3_8b,8192,0.3,19,128,0.8012889623641968,,0.6773732304573059,1
qwen3_8b,8192,0.3,19,256,0.7795630693435669,,0.6545411944389343,1
qwen3_8b,8192,0.3,19,512,0.7461172938346863,,0.6228266358375549,1
qwen3_8b,8192,0.3,19,1024,0.6865783929824829,,0.5691571831703186,1
qwen3_8b,8192,0.3,20,1,0.8758897185325623,,0.7807151079177856,1
qwen3_8b,8192,0.3,20,2,0.8484787344932556,,0.7386471033096313,1
qwen3_8b,8192,0.3,20,4,0.8301445245742798,,0.7116270661354065,1
qwen3_8b,8192,0.3,20,8,0.8162292838096619,,0.6918798685073853,1
qwen3_8b,8192,0.3,20,16,0.8024386167526245,,0.672697901725769,1
qwen3_8b,8192,0.3,20,32,0.7879948019981384,,0.6536741256713867,1
qwen3_8b,8192,0.3,20,64,0.7732947468757629,,0.6354517936706543,1
qwen3_8b,8192,0.3,20,128,0.753322958946228,,0.6123640537261963,1
qwen3_8b,8192,0.3,20,256,0.7272914052009583,,0.5853419899940491,1
qwen3_8b,8192,0.3,20,512,0.6944027543067932,,0.5558789968490601,1
qwen3_8b,8192,0.3,20,1024,0.6456997394561768,,0.5177993774414062,1
qwen3_8b,8192,0.3,21,1,0.9021215438842772,,0.8234863877296448,1
qwen3_8b,8192,0.3,21,2,0.8812610507011414,,0.7899847626686096,1
qwen3_8b,8192,0.3,21,4,0.8631375432014465,,0.7616598606109619,1
qwen3_8b,8192,0.3,21,8,0.8470389246940613,,0.7373253703117371,1
qwen3_8b,8192,0.3,21,16,0.8300856351852417,,0.7125264406204224,1
qwen3_8b,8192,0.3,21,32,0.8140906691551208,,0.6904260516166687,1
qwen3_8b,8192,0.3,21,64,0.7988578081130981,,0.6707354784011841,1
qwen3_8b,8192,0.3,21,128,0.774359941482544,,0.6406987309455872,1
qwen3_8b,8192,0.3,21,256,0.7441375851631165,,0.6076907515525818,1
qwen3_8b,8192,0.3,21,512,0.7057130932807922,,0.5706047415733337,1
qwen3_8b,8192,0.3,21,1024,0.6572874784469604,,0.5323250889778137,1
qwen3_8b,8192,0.3,22,1,0.898988664150238,,0.817910373210907,1
qwen3_8b,8192,0.3,22,2,0.8732065558433533,,0.776742696762085,1
qwen3_8b,8192,0.3,22,4,0.8590450882911682,,0.7549577951431274,1
qwen3_8b,8192,0.3,22,8,0.8507027626037598,,0.7426531910896301,1
qwen3_8b,8192,0.3,22,16,0.839623749256134,,0.7262774109840393,1
qwen3_8b,8192,0.3,22,32,0.8289955258369446,,0.7115634083747864,1
qwen3_8b,8192,0.3,22,64,0.8178893327713013,,0.6973837614059448,1
qwen3_8b,8192,0.3,22,128,0.8002980351448059,,0.6761060357093811,1
qwen3_8b,8192,0.3,22,256,0.7781967520713806,,0.6528027653694153,1
qwen3_8b,8192,0.3,22,512,0.743661105632782,,0.6196523904800415,1
qwen3_8b,8192,0.3,22,1024,0.6857504844665527,,0.5680420398712158,1
qwen3_8b,8192,0.3,23,1,0.9197816252708436,,0.8530470132827759,1
qwen3_8b,8192,0.3,23,2,0.9007625579833984,,0.8213738799095154,1
qwen3_8b,8192,0.3,23,4,0.8835061192512512,,0.7934815287590027,1
qwen3_8b,8192,0.3,23,8,0.8683673143386841,,0.7697149515151978,1
qwen3_8b,8192,0.3,23,16,0.8508639335632324,,0.7431237697601318,1
qwen3_8b,8192,0.3,23,32,0.8329761028289795,,0.7173776626586914,1
qwen3_8b,8192,0.3,23,64,0.8153495788574219,,0.693520724773407,1
qwen3_8b,8192,0.3,23,128,0.7945484519004822,,0.6678573489189148,1
qwen3_8b,8192,0.3,23,256,0.7687869668006897,,0.6399349570274353,1
qwen3_8b,8192,0.3,23,512,0.7280547022819519,,0.5988473892211914,1
qwen3_8b,8192,0.3,23,1024,0.6798075437545776,,0.5603132247924805,1
qwen3_8b,8192,0.3,24,1,0.906539261341095,,0.8306090831756592,1
qwen3_8b,8192,0.3,24,2,0.8840370774269104,,0.7940123677253723,1
qwen3_8b,8192,0.3,24,4,0.8686812520027161,,0.7698490619659424,1
qwen3_8b,8192,0.3,24,8,0.8577436208724976,,0.7532141804695129,1
qwen3_8b,8192,0.3,24,16,0.8433946967124939,,0.7318888306617737,1
qwen3_8b,8192,0.3,24,32,0.8308947086334229,,0.7143111228942871,1
qwen3_8b,8192,0.3,24,64,0.8155362010002136,,0.6938547492027283,1
qwen3_8b,8192,0.3,24,128,0.7924660444259644,,0.6649471521377563,1
qwen3_8b,8192,0.3,24,256,0.7667617797851562,,0.6371771097183228,1
qwen3_8b,8192,0.3,24,512,0.7298126220703125,,0.6011715531349182,1
qwen3_8b,8192,0.3,24,1024,0.6767699122428894,,0.5564447641372681,1
qwen3_8b,8192,0.3,25,1,0.9090560674667358,,0.8343892693519592,1
qwen3_8b,8192,0.3,25,2,0.8873491287231445,,0.7988625168800354,1
qwen3_8b,8192,0.3,25,4,0.8725255727767944,,0.7754061222076416,1
qwen3_8b,8192,0.3,25,8,0.862850546836853,,0.7605935335159302,1
qwen3_8b,8192,0.3,25,16,0.8529426455497742,,0.7457824349403381,1
qwen3_8b,8192,0.3,25,32,0.8412610292434692,,0.729187548160553,1
qwen3_8b,8192,0.3,25,64,0.8272621631622314,,0.7104992866516113,1
qwen3_8b,8192,0.3,25,128,0.8097705841064453,,0.6891166567802429,1
qwen3_8b,8192,0.3,25,256,0.7864049077033997,,0.6638127565383911,1
qwen3_8b,8192,0.3,25,512,0.7464730143547058,,0.6230596899986267,1
qwen3_8b,8192,0.3,25,1024,0.6874616146087646,,0.5700138211250305,1
qwen3_8b,8192,0.3,26,1,0.9022731184959412,,0.8235665559768677,1
qwen3_8b,8192,0.3,26,2,0.8799957036972046,,0.7875615954399109,1
qwen3_8b,8192,0.3,26,4,0.8675225377082825,,0.7679593563079834,1
qwen3_8b,8192,0.3,26,8,0.857667863368988,,0.7529863119125366,1
qwen3_8b,8192,0.3,26,16,0.8455629348754883,,0.7349162697792053,1
qwen3_8b,8192,0.3,26,32,0.836254894733429,,0.7220609784126282,1
qwen3_8b,8192,0.3,26,64,0.8246591091156006,,0.7069603800773621,1
qwen3_8b,8192,0.3,26,128,0.8069902658462524,,0.6854367852210999,1
qwen3_8b,8192,0.3,26,256,0.7865729928016663,,0.6642374396324158,1
qwen3_8b,8192,0.3,26,512,0.7509884238243103,,0.6293860077857971,1
qwen3_8b,8192,0.3,26,1024,0.6989986896514893,,0.5853620767593384,1
qwen3_8b,8192,0.3,27,1,0.8747622966766357,,0.778840184211731,1
qwen3_8b,8192,0.3,27,2,0.8473170399665833,,0.7367568612098694,1
qwen3_8b,8192,0.3,27,4,0.8342702388763428,,0.7176135182380676,1
qwen3_8b,8192,0.3,27,8,0.8268716335296631,,0.7071176767349243,1
qwen3_8b,8192,0.3,27,16,0.8197763562202454,,0.6971151828765869,1
qwen3_8b,8192,0.3,27,32,0.810020923614502,,0.6840659379959106,1
qwen3_8b,8192,0.3,27,64,0.799496591091156,,0.6711058616638184,1
qwen3_8b,8192,0.3,27,128,0.7839525938034058,,0.6531913876533508,1
qwen3_8b,8192,0.3,27,256,0.7627811431884766,,0.6314983367919922,1
qwen3_8b,8192,0.3,27,512,0.7306790351867676,,0.6021917462348938,1
qwen3_8b,8192,0.3,27,1024,0.6747211813926697,,0.5538562536239624,1
qwen3_8b,8192,0.3,28,1,0.9026543498039246,,0.8241573572158813,1
qwen3_8b,8192,0.3,28,2,0.8780999183654785,,0.7845818400382996,1
qwen3_8b,8192,0.3,28,4,0.8591165542602539,,0.7551301717758179,1
qwen3_8b,8192,0.3,28,8,0.8444592356681824,,0.7330957651138306,1
qwen3_8b,8192,0.3,28,16,0.8282734751701355,,0.7095864415168762,1
qwen3_8b,8192,0.3,28,32,0.8135018944740295,,0.6891695857048035,1
qwen3_8b,8192,0.3,28,64,0.8006592988967896,,0.6727863550186157,1
qwen3_8b,8192,0.3,28,128,0.774203360080719,,0.639927089214325,1
qwen3_8b,8192,0.3,28,256,0.7428750395774841,,0.6052641272544861,1
qwen3_8b,8192,0.3,28,512,0.7047397494316101,,0.5686923861503601,1
qwen3_8b,8192,0.3,28,1024,0.6524011492729187,,0.525924801826477,1
qwen3_8b,8192,0.3,29,1,0.8833683133125305,,0.7929105162620544,1
qwen3_8b,8192,0.3,29,2,0.8573973178863525,,0.7523735165596008,1
qwen3_8b,8192,0.3,29,4,0.8459548950195312,,0.7351664900779724,1
qwen3_8b,8192,0.3,29,8,0.8372964262962341,,0.722552478313446,1
qwen3_8b,8192,0.3,29,16,0.8271799087524414,,0.708127498626709,1
qwen3_8b,8192,0.3,29,32,0.8179558515548706,,0.695716381072998,1
qwen3_8b,8192,0.3,29,64,0.8065826296806335,,0.6813157796859741,1
qwen3_8b,8192,0.3,29,128,0.7900558710098267,,0.6619070172309875,1
qwen3_8b,8192,0.3,29,256,0.7672375440597534,,0.6377732157707214,1
qwen3_8b,8192,0.3,29,512,0.7356150150299072,,0.6088953614234924,1
qwen3_8b,8192,0.3,29,1024,0.6846407651901245,,0.566764771938324,1
qwen3_8b,8192,0.3,30,1,0.8999996185302734,,0.8193250894546509,1
qwen3_8b,8192,0.3,30,2,0.8785706758499146,,0.7847214937210083,1
qwen3_8b,8192,0.3,30,4,0.8674495816230774,,0.767381489276886,1
qwen3_8b,8192,0.3,30,8,0.8594947457313538,,0.7553644776344299,1
qwen3_8b,8192,0.3,30,16,0.8473559021949768,,0.737287700176239,1
qwen3_8b,8192,0.3,30,32,0.8372201919555664,,0.7231408953666687,1
qwen3_8b,8192,0.3,30,64,0.8227200508117676,,0.703781247138977,1
qwen3_8b,8192,0.3,30,128,0.802828848361969,,0.6791349053382874,1
qwen3_8b,8192,0.3,30,256,0.7834644317626953,,0.6594874262809753,1
qwen3_8b,8192,0.3,30,512,0.7488101124763489,,0.6261293292045593,1
qwen3_8b,8192,0.3,30,1024,0.675636351108551,,0.5546761751174927,1
qwen3_8b,8192,0.3,31,1,0.8926686644554138,,0.8074346780776978,1
qwen3_8b,8192,0.3,31,2,0.8680787682533264,,0.7683307528495789,1
qwen3_8b,8192,0.3,31,4,0.8549633026123047,,0.7482720017433167,1
qwen3_8b,8192,0.3,31,8,0.8430728316307068,,0.7305858731269836,1
qwen3_8b,8192,0.3,31,16,0.8269956111907959,,0.7071793675422668,1
qwen3_8b,8192,0.3,31,32,0.8133847713470459,,0.6885059475898743,1
qwen3_8b,8192,0.3,31,64,0.7998316884040833,,0.6711862683296204,1
qwen3_8b,8192,0.3,31,128,0.7781974673271179,,0.6449912786483765,1
qwen3_8b,8192,0.3,31,256,0.759210467338562,,0.6264066100120544,1
qwen3_8b,8192,0.3,31,512,0.7275140285491943,,0.5977670550346375,1
qwen3_8b,8192,0.3,31,1024,0.6710658073425293,,0.5490410327911377,1
qwen3_8b,8192,0.3,32,1,0.8993539810180664,,0.8179860711097717,1
qwen3_8b,8192,0.3,32,2,0.8781940937042236,,0.7838807702064514,1
qwen3_8b,8192,0.3,32,4,0.8661766052246094,,0.7651565670967102,1
qwen3_8b,8192,0.3,32,8,0.856683611869812,,0.7507588863372803,1
qwen3_8b,8192,0.3,32,16,0.8445342779159546,,0.732742428779602,1
qwen3_8b,8192,0.3,32,32,0.8377406001091003,,0.7236503958702087,1
qwen3_8b,8192,0.3,32,64,0.8195687532424927,,0.698968768119812,1
qwen3_8b,8192,0.3,32,128,0.8039494156837463,,0.6805537343025208,1
qwen3_8b,8192,0.3,32,256,0.787968099117279,,0.6656761169433594,1
qwen3_8b,8192,0.3,32,512,0.743159830570221,,0.6183029413223267,1
qwen3_8b,8192,0.3,32,1024,0.6793568134307861,,0.5593255162239075,1
qwen3_8b,8192,0.3,33,1,0.8712024092674255,,0.7733938694000244,1
qwen3_8b,8192,0.3,33,2,0.8442533016204834,,0.7323132157325745,1
qwen3_8b,8192,0.3,33,4,0.8322586417198181,,0.714801013469696,1
qwen3_8b,8192,0.3,33,8,0.822903037071228,,0.7015615701675415,1
qwen3_8b,8192,0.3,33,16,0.8134562373161316,,0.6882666349411011,1
qwen3_8b,8192,0.3,33,32,0.8037723898887634,,0.6755782961845398,1
qwen3_8b,8192,0.3,33,64,0.7918349504470825,,0.6606468558311462,1
qwen3_8b,8192,0.3,33,128,0.7737413644790649,,0.6394583582878113,1
qwen3_8b,8192,0.3,33,256,0.7484980225563049,,0.6126888394355774,1
qwen3_8b,8192,0.3,33,512,0.7158820033073425,,0.5830712914466858,1
qwen3_8b,8192,0.3,33,1024,0.6681305170059204,,0.5455490350723267,1
qwen3_8b,8192,0.3,34,1,0.8797267079353333,,0.7865658402442932,1
qwen3_8b,8192,0.3,34,2,0.8549914360046387,,0.7482055425643921,1
qwen3_8b,8192,0.3,34,4,0.8435347080230713,,0.7311208844184875,1
qwen3_8b,8192,0.3,34,8,0.8363600969314575,,0.7207643985748291,1
qwen3_8b,8192,0.3,34,16,0.8318655490875244,,0.7145596146583557,1
qwen3_8b,8192,0.3,34,32,0.8219815492630005,,0.7011589407920837,1
qwen3_8b,8192,0.3,34,64,0.811637282371521,,0.6881152987480164,1
qwen3_8b,8192,0.3,34,128,0.7956777811050415,,0.6693581342697144,1
qwen3_8b,8192,0.3,34,256,0.7756637930870056,,0.649024486541748,1
qwen3_8b,8192,0.3,34,512,0.7384256720542908,,0.6123977303504944,1
qwen3_8b,8192,0.3,34,1024,0.6792138814926147,,0.5594896078109741,1
qwen3_8b,8192,0.3,35,1,0.9073850512504578,,0.8313398361206055,1
qwen3_8b,8192,0.3,35,2,0.8853482604026794,,0.7953016757965088,1
qwen3_8b,8192,0.3,35,4,0.8734502196311951,,0.7764514088630676,1
qwen3_8b,8192,0.3,35,8,0.8684538006782532,,0.7688761353492737,1
qwen3_8b,8192,0.3,35,16,0.8565232753753662,,0.7508970499038696,1
qwen3_8b,8192,0.3,35,32,0.844669759273529,,0.733940601348877,1
qwen3_8b,8192,0.3,35,64,0.828209638595581,,0.711508572101593,1
qwen3_8b,8192,0.3,35,128,0.8024635314941406,,0.6783701181411743,1
qwen3_8b,8192,0.3,35,256,0.7925745844841003,,0.6720728278160095,1
qwen3_8b,8192,0.3,35,512,0.7551173567771912,,0.634501039981842,1
qwen3_8b,8192,0.3,35,1024,0.6962108612060547,,0.581274151802063,1
qwen3_8b,8192,0.5,0,1,0.8126879930496216,,0.6870719790458679,1
qwen3_8b,8192,0.5,0,2,0.8076494932174683,,0.6800593137741089,1
qwen3_8b,8192,0.5,0,4,0.8005180954933167,,0.669762372970581,1
qwen3_8b,8192,0.5,0,8,0.7952111959457397,,0.6625301837921143,1
qwen3_8b,8192,0.5,0,16,0.7847977876663208,,0.6484560966491699,1
qwen3_8b,8192,0.5,0,32,0.7643368244171143,,0.6217874884605408,1
qwen3_8b,8192,0.5,0,64,0.7302842736244202,,0.5794925689697266,1
qwen3_8b,8192,0.5,0,128,0.696099042892456,,0.5405914783477783,1
qwen3_8b,8192,0.5,0,256,0.6734070777893066,,0.5193549394607544,1
qwen3_8b,8192,0.5,0,512,0.6572042107582092,,0.5107753872871399,1
qwen3_8b,8192,0.5,0,1024,0.5673470497131348,,0.428000807762146,1
qwen3_8b,8192,0.5,1,1,0.8403769731521606,,0.7266404032707214,1
qwen3_8b,8192,0.5,1,2,0.8196742534637451,,0.696395993232727,1
qwen3_8b,8192,0.5,1,4,0.8088431358337402,,0.6810266375541687,1
qwen3_8b,8192,0.5,1,8,0.8016440272331238,,0.6709722876548767,1
qwen3_8b,8192,0.5,1,16,0.7905938029289246,,0.6559015512466431,1
qwen3_8b,8192,0.5,1,32,0.7779496312141418,,0.6396009922027588,1
qwen3_8b,8192,0.5,1,64,0.7696505188941956,,0.6302568912506104,1
qwen3_8b,8192,0.5,1,128,0.7465322017669678,,0.6031618118286133,1
qwen3_8b,8192,0.5,1,256,0.722510039806366,,0.5788002610206604,1
qwen3_8b,8192,0.5,1,512,0.672393798828125,,0.5287485718727112,1
qwen3_8b,8192,0.5,1,1024,0.5878440737724304,,0.4504275321960449,1
qwen3_8b,8192,0.5,2,1,0.8397343754768372,,0.7251834273338318,1
qwen3_8b,8192,0.5,2,2,0.8142136931419373,,0.6880869269371033,1
qwen3_8b,8192,0.5,2,4,0.8057118654251099,,0.6761859655380249,1
qwen3_8b,8192,0.5,2,8,0.7964361310005188,,0.6633917689323425,1
qwen3_8b,8192,0.5,2,16,0.7859940528869629,,0.6493450999259949,1
qwen3_8b,8192,0.5,2,32,0.7704136967658997,,0.6292036771774292,1
qwen3_8b,8192,0.5,2,64,0.7564972639083862,,0.6125468611717224,1
qwen3_8b,8192,0.5,2,128,0.7379691004753113,,0.5919016599655151,1
qwen3_8b,8192,0.5,2,256,0.7040541768074036,,0.5555998682975769,1
qwen3_8b,8192,0.5,2,512,0.6466615200042725,,0.4982231557369232,1
qwen3_8b,8192,0.5,2,1024,0.5772795081138611,,0.4385756254196167,1
qwen3_8b,8192,0.5,3,1,0.8249613046646118,,0.7050877809524536,1
qwen3_8b,8192,0.5,3,2,0.8009501695632935,,0.6705927848815918,1
qwen3_8b,8192,0.5,3,4,0.7929033637046814,,0.6594885587692261,1
qwen3_8b,8192,0.5,3,8,0.7873706817626953,,0.652144730091095,1
qwen3_8b,8192,0.5,3,16,0.779926061630249,,0.6423507928848267,1
qwen3_8b,8192,0.5,3,32,0.771537184715271,,0.6320135593414307,1
qwen3_8b,8192,0.5,3,64,0.7621800899505615,,0.621221125125885,1
qwen3_8b,8192,0.5,3,128,0.7435209155082703,,0.6000909209251404,1
qwen3_8b,8192,0.5,3,256,0.7202997207641602,,0.576794445514679,1
qwen3_8b,8192,0.5,3,512,0.6752486824989319,,0.5328031182289124,1
qwen3_8b,8192,0.5,3,1024,0.6041164994239807,,0.4691565930843353,1
qwen3_8b,8192,0.5,4,1,0.8231127858161926,,0.7024827599525452,1
qwen3_8b,8192,0.5,4,2,0.8033634424209595,,0.6741370558738708,1
qwen3_8b,8192,0.5,4,4,0.798962414264679,,0.668077826499939,1
qwen3_8b,8192,0.5,4,8,0.7948135733604431,,0.6625189185142517,1
qwen3_8b,8192,0.5,4,16,0.7883828282356262,,0.6539043188095093,1
qwen3_8b,8192,0.5,4,32,0.7787447571754456,,0.6417456269264221,1
qwen3_8b,8192,0.5,4,64,0.7684398889541626,,0.6296347379684448,1
qwen3_8b,8192,0.5,4,128,0.7505094408988953,,0.6091845631599426,1
qwen3_8b,8192,0.5,4,256,0.7246626615524292,,0.5823319554328918,1
qwen3_8b,8192,0.5,4,512,0.6780857443809509,,0.536162793636322,1
qwen3_8b,8192,0.5,4,1024,0.6044957637786865,,0.4695559740066528,1
qwen3_8b,8192,0.5,5,1,0.834882915019989,,0.7186039686203003,1
qwen3_8b,8192,0.5,5,2,0.8097867965698242,,0.6819021701812744,1
qwen3_8b,8192,0.5,5,4,0.7948626279830933,,0.6610764861106873,1
qwen3_8b,8192,0.5,5,8,0.7846198081970215,,0.6471737027168274,1
qwen3_8b,8192,0.5,5,16,0.7734522223472595,,0.6324834823608398,1
qwen3_8b,8192,0.5,5,32,0.7587975263595581,,0.6140338182449341,1
qwen3_8b,8192,0.5,5,64,0.7404011487960815,,0.5919898152351379,1
qwen3_8b,8192,0.5,5,128,0.7195248007774353,,0.5688384771347046,1
qwen3_8b,8192,0.5,5,256,0.6934024095535278,,0.5428610444068909,1
qwen3_8b,8192,0.5,5,512,0.6528699398040771,,0.5056639313697815,1
qwen3_8b,8192,0.5,5,1024,0.5807445049285889,,0.4425758421421051,1
qwen3_8b,8192,0.5,6,1,0.8315070867538452,,0.7136967778205872,1
qwen3_8b,8192,0.5,6,2,0.798296332359314,,0.6662420630455017,1
qwen3_8b,8192,0.5,6,4,0.773724377155304,,0.6327629089355469,1
qwen3_8b,8192,0.5,6,8,0.751526951789856,,0.603712260723114,1
qwen3_8b,8192,0.5,6,16,0.751643717288971,,0.6042733788490295,1
qwen3_8b,8192,0.5,6,32,0.728501558303833,,0.5756977796554565,1
qwen3_8b,8192,0.5,6,64,0.7109905481338501,,0.5555519461631775,1
qwen3_8b,8192,0.5,6,128,0.6879158020019531,,0.5307327508926392,1
qwen3_8b,8192,0.5,6,256,0.6716030836105347,,0.5170689225196838,1
qwen3_8b,8192,0.5,6,512,0.6190839409828186,,0.4672282934188843,1
qwen3_8b,8192,0.5,6,1024,0.5422945618629456,,0.4015052914619446,1
qwen3_8b,8192,0.5,7,1,0.829055905342102,,0.7097772359848022,1
qwen3_8b,8192,0.5,7,2,0.798248827457428,,0.6657490730285645,1
qwen3_8b,8192,0.5,7,4,0.7775750160217285,,0.6375319361686707,1
qwen3_8b,8192,0.5,7,8,0.7584899663925171,,0.6123932600021362,1
qwen3_8b,8192,0.5,7,16,0.7377563118934631,,0.5861288905143738,1
qwen3_8b,8192,0.5,7,32,0.7187190651893616,,0.5632220506668091,1
qwen3_8b,8192,0.5,7,64,0.7022132277488708,,0.5446540713310242,1
qwen3_8b,8192,0.5,7,128,0.6757034659385681,,0.5161919593811035,1
qwen3_8b,8192,0.5,7,256,0.6593853831291199,,0.5026208162307739,1
qwen3_8b,8192,0.5,7,512,0.6189278960227966,,0.4668408334255218,1
qwen3_8b,8192,0.5,7,1024,0.549442708492279,,0.4088310897350311,1
qwen3_8b,8192,0.5,8,1,0.8252058029174805,,0.70632004737854,1
qwen3_8b,8192,0.5,8,2,0.7866045236587524,,0.6524298787117004,1
qwen3_8b,8192,0.5,8,4,0.7648990750312805,,0.6235629916191101,1
qwen3_8b,8192,0.5,8,8,0.753013551235199,,0.6082459092140198,1
qwen3_8b,8192,0.5,8,16,0.7417386174201965,,0.5935165286064148,1
qwen3_8b,8192,0.5,8,32,0.7297167778015137,,0.5793219804763794,1
qwen3_8b,8192,0.5,8,64,0.7178760766983032,,0.5659041404724121,1
qwen3_8b,8192,0.5,8,128,0.7011207938194275,,0.5480147004127502,1
qwen3_8b,8192,0.5,8,256,0.6760390400886536,,0.52367103099823,1
qwen3_8b,8192,0.5,8,512,0.6358373165130615,,0.4874131381511688,1
qwen3_8b,8192,0.5,8,1024,0.5584724545478821,,0.4194541871547699,1
qwen3_8b,8192,0.5,9,1,0.8058112859725952,,0.6785926222801208,1
qwen3_8b,8192,0.5,9,2,0.7733427286148071,,0.6342473030090332,1
qwen3_8b,8192,0.5,9,4,0.7580129504203796,,0.6139429211616516,1
qwen3_8b,8192,0.5,9,8,0.745511531829834,,0.5978333950042725,1
qwen3_8b,8192,0.5,9,16,0.7333947420120239,,0.5825603008270264,1
qwen3_8b,8192,0.5,9,32,0.7194905281066895,,0.5660330057144165,1
qwen3_8b,8192,0.5,9,64,0.7014836072921753,,0.5455575585365295,1
qwen3_8b,8192,0.5,9,128,0.6850406527519226,,0.5287503004074097,1
qwen3_8b,8192,0.5,9,256,0.6578679084777832,,0.5025242567062378,1
qwen3_8b,8192,0.5,9,512,0.6200658082962036,,0.4694833755493164,1
qwen3_8b,8192,0.5,9,1024,0.5597830414772034,,0.4210176467895508,1
qwen3_8b,8192,0.5,10,1,0.8585336208343506,,0.755500853061676,1
qwen3_8b,8192,0.5,10,2,0.8357083797454834,,0.7212468981742859,1
qwen3_8b,8192,0.5,10,4,0.8256482481956482,,0.7062867879867554,1
qwen3_8b,8192,0.5,10,8,0.8183339834213257,,0.695782482624054,1
qwen3_8b,8192,0.5,10,16,0.8108243346214294,,0.6854159832000732,1
qwen3_8b,8192,0.5,10,32,0.7998561263084412,,0.6708691716194153,1
qwen3_8b,8192,0.5,10,64,0.7868537902832031,,0.6545544266700745,1
qwen3_8b,8192,0.5,10,128,0.7676867246627808,,0.6319404244422913,1
qwen3_8b,8192,0.5,10,256,0.7394949793815613,,0.6013212203979492,1
qwen3_8b,8192,0.5,10,512,0.6876185536384583,,0.5478053689002991,1
qwen3_8b,8192,0.5,10,1024,0.587291955947876,,0.4502609968185425,1
qwen3_8b,8192,0.5,11,1,0.8654651641845703,,0.7651024460792542,1
qwen3_8b,8192,0.5,11,2,0.844082236289978,,0.7323827147483826,1
qwen3_8b,8192,0.5,11,4,0.831222414970398,,0.7133238911628723,1
qwen3_8b,8192,0.5,11,8,0.8196967840194702,,0.6966662406921387,1
qwen3_8b,8192,0.5,11,16,0.8047395348548889,,0.6756394505500793,1
qwen3_8b,8192,0.5,11,32,0.7865710854530334,,0.6513429284095764,1
qwen3_8b,8192,0.5,11,64,0.7767746448516846,,0.6398595571517944,1
qwen3_8b,8192,0.5,11,128,0.7438079714775085,,0.5996280908584595,1
qwen3_8b,8192,0.5,11,256,0.7274270057678223,,0.5851258039474487,1
qwen3_8b,8192,0.5,11,512,0.6730008721351624,,0.5294920802116394,1
qwen3_8b,8192,0.5,11,1024,0.5842661261558533,,0.446515679359436,1
