amortized_total_cuda_ms_mean,amortized_total_cuda_ms_median,amortized_total_wall_ms_mean,amortized_total_wall_ms_median,batch_size,block_q_window,block_size,chunk_length,compression_ratio,layer_idx,length,method,online_index_cuda_ms_mean,online_index_cuda_ms_median,online_index_wall_ms_mean,online_index_wall_ms_median,peak_memory_mb,reuse_steps,score_cuda_ms_mean,score_cuda_ms_median,score_wall_ms_mean,score_wall_ms_median,summary_build_cuda_ms_mean,summary_build_cuda_ms_median,summary_build_wall_ms_mean,summary_build_wall_ms_median,sweep,topk_index_cuda_ms_mean,topk_index_cuda_ms_median,topk_index_wall_ms_mean,topk_index_wall_ms_median,window_size
0.6078692951705307,0.5998172655235976,0.6328974821371958,0.6243596490094205,1,32,16,20,0.5,3,2048,blockwise,0.6018143951892853,0.5940160155296326,0.6265127100050449,0.6182534852996469,2350.71875,64,0.6018143951892853,0.5940160155296326,0.6265127100050449,0.6182534852996469,0.3875135987997055,0.3712799996137619,0.40862541645765305,0.39079447742551565,length,0.0,0.0,0.0,0.0,64
0.307808000408113,0.30790399853140116,0.3427252406254411,0.3419719869270921,1,32,16,20,0.5,4,2048,snapkv,0.307808000408113,0.30790399853140116,0.3427252406254411,0.3419719869270921,2350.71875,64,0.2777536004781723,0.2781919986009598,0.299767660908401,0.2999494317919016,0.0,0.0,0.0,0.0,length,0.0300543999299407,0.02971199993044138,0.04295757971704006,0.04202255513519049,64
1.428105589747429,1.4262079745531082,1.4729791320860386,1.469855778850615,1,32,16,20,0.5,4,2048,chunkkv,1.428105589747429,1.4262079745531082,1.4729791320860386,1.469855778850615,2350.71875,64,0.2777536004781723,0.2781919986009598,0.299767660908401,0.2999494317919016,0.0,0.0,0.0,0.0,length,1.1503519892692566,1.1480159759521484,1.1732114711776376,1.1699063470587134,64
0.5707416530698538,0.5863387600984424,0.5954086544079473,0.6108394263719674,1,32,16,20,0.5,4,2048,blockwise,0.564985603094101,0.5806080102920532,0.5893254885450006,0.604784581810236,2350.71875,64,0.564985603094101,0.5806080102920532,0.5893254885450006,0.604784581810236,0.36838719844818113,0.3667679876089096,0.38932261522859335,0.38751005195081234,length,0.0,0.0,0.0,0.0,64
0.33616959825158116,0.33614399284124374,0.3832027316093445,0.38493890315294266,1,32,16,20,0.5,5,2048,snapkv,0.33616959825158116,0.33614399284124374,0.3832027316093445,0.38493890315294266,2350.71875,64,0.3012063980102539,0.30190399289131165,0.32656185794621706,0.3295685164630413,0.0,0.0,0.0,0.0,length,0.034963200241327284,0.0342399999499321,0.05664087366312742,0.05537038668990135,64
1.4896000027656555,1.5373919904232025,1.5377434436231852,1.5924106119200587,1,32,16,20,0.5,5,2048,chunkkv,1.4896000027656555,1.5373919904232025,1.5377434436231852,1.5924106119200587,2350.71875,64,0.3012063980102539,0.30190399289131165,0.32656185794621706,0.3295685164630413,0.0,0.0,0.0,0.0,length,1.1883936047554016,1.2354879975318909,1.211181585676968,1.2628420954570174,64
0.49958450072444976,0.49916175613179803,0.521045850837254,0.5196703168621752,1,32,16,20,0.5,5,2048,blockwise,0.4938304007053375,0.49345600605010986,0.5149682285264134,0.5136559484526515,2350.71875,64,0.4938304007053375,0.49345600605010986,0.5149682285264134,0.5136559484526515,0.36826240122318266,0.3651680052280426,0.3889678278937936,0.3849195782095194,length,0.0,0.0,0.0,0.0,64
0.4007679983973503,0.39827200025320053,0.4509588936343789,0.44666684698313475,1,32,16,20,0.5,6,2048,snapkv,0.4007679983973503,0.39827200025320053,0.4509588936343789,0.44666684698313475,2350.71875,64,0.36597119867801664,0.364096000790596,0.39433902129530907,0.3919989103451371,0.0,0.0,0.0,0.0,length,0.03479679971933365,0.03417599946260452,0.05661987233906984,0.05466793663799763,64
1.6850943833589556,1.7140959650278091,1.738904439844191,1.76729797385633,1,32,16,20,0.5,6,2048,chunkkv,1.6850943833589556,1.7140959650278091,1.738904439844191,1.76729797385633,2350.71875,64,0.36597119867801664,0.364096000790596,0.39433902129530907,0.3919989103451371,0.0,0.0,0.0,0.0,length,1.3191231846809388,1.3499999642372131,1.344565418548882,1.3752990635111928,64
0.4965504518710077,0.496067245490849,0.5178821116714971,0.5162210254638921,1,32,16,20,0.5,6,2048,blockwise,0.48546880185604097,0.48473599553108215,0.5061812000349164,0.5042700795456767,2350.71875,64,0.48546880185604097,0.48473599553108215,0.5061812000349164,0.5042700795456767,0.7092256009578705,0.7251999974250793,0.7488583447411656,0.7648605387657881,length,0.0,0.0,0.0,0.0,64
0.3455039979889989,0.33239999040961266,0.38765212520956993,0.36965764593333006,1,32,16,20,0.5,7,2048,snapkv,0.3455039979889989,0.33239999040961266,0.38765212520956993,0.36965764593333006,2350.71875,64,0.3135519981384277,0.3006559908390045,0.34036776050925255,0.3240989753976464,0.0,0.0,0.0,0.0,length,0.03195199985057116,0.03174399957060814,0.04728436470031738,0.04555867053568363,64
1.3809855818748473,1.3516800105571747,1.4281510608270764,1.3945699902251363,1,32,16,20,0.5,7,2048,chunkkv,1.3809855818748473,1.3516800105571747,1.4281510608270764,1.3945699902251363,2350.71875,64,0.3135519981384277,0.3006559908390045,0.34036776050925255,0.3240989753976464,0.0,0.0,0.0,0.0,length,1.0674335837364197,1.0510240197181702,1.0877833003178239,1.0704710148274899,64
0.4967098976485431,0.49380799871869385,0.5178784274903592,0.514318686327897,1,32,16,20,0.5,7,2048,blockwise,0.4909791976213455,0.4880959987640381,0.5118340020999312,0.5083079449832439,2350.71875,64,0.4909791976213455,0.4880959987640381,0.5118340020999312,0.5083079449832439,0.36676480174064635,0.36556799709796906,0.38684322498738766,0.3846874460577965,length,0.0,0.0,0.0,0.0,64
0.29029119946062565,0.286208001896739,0.32382868230342865,0.31870894599705935,1,32,16,20,0.5,8,2048,snapkv,0.29029119946062565,0.286208001896739,0.32382868230342865,0.31870894599705935,2350.71875,64,0.2604063987731934,0.25651200115680695,0.28101957868784666,0.276732025668025,0.0,0.0,0.0,0.0,length,0.029884800687432288,0.02969600073993206,0.04280910361558199,0.04197692032903433,64
1.4597887873649595,1.5076959878206253,1.5032871859148145,1.5507005155086517,1,32,16,20,0.5,8,2048,chunkkv,1.4597887873649595,1.5076959878206253,1.5032871859148145,1.5507005155086517,2350.71875,64,0.2604063987731934,0.25651200115680695,0.28101957868784666,0.276732025668025,0.0,0.0,0.0,0.0,length,1.1993823885917663,1.2511839866638184,1.2222676072269678,1.2739684898406267,64
0.5008304004557431,0.4956089975312352,0.5221460880420636,0.5158378826308763,1,32,16,20,0.5,8,2048,blockwise,0.49506880044937135,0.489887997508049,0.5160638131201267,0.5098084220662713,2350.71875,64,0.49506880044937135,0.489887997508049,0.5160638131201267,0.5098084220662713,0.36874240040779116,0.36614400148391724,0.3892655950039625,0.38588547613471746,length,0.0,0.0,0.0,0.0,64
0.2918176013976336,0.28819200210273266,0.32479220535606146,0.320030958391726,1,32,16,20,0.5,9,2048,snapkv,0.2918176013976336,0.28819200210273266,0.32479220535606146,0.320030958391726,2350.71875,64,0.26168000102043154,0.2584960013628006,0.2820037305355072,0.27810002211481333,0.0,0.0,0.0,0.0,length,0.030137600377202034,0.02969600073993206,0.042788474820554256,0.04193093627691269,64
