amortized_total_cuda_ms_mean,amortized_total_cuda_ms_median,amortized_total_wall_ms_mean,amortized_total_wall_ms_median,batch_size,block_q_window,block_size,chunk_length,compression_ratio,layer_count,layer_idx,length,method,online_index_cuda_ms_mean,online_index_cuda_ms_median,online_index_wall_ms_mean,online_index_wall_ms_median,peak_memory_mb,reuse_steps,score_cuda_ms_mean,score_cuda_ms_median,score_wall_ms_mean,score_wall_ms_median,summary_build_cuda_ms_mean,summary_build_cuda_ms_median,summary_build_wall_ms_mean,summary_build_wall_ms_median,sweep,topk_index_cuda_ms_mean,topk_index_cuda_ms_median,topk_index_wall_ms_mean,topk_index_wall_ms_median,window_size
17.464874175190925,17.34441450983286,17.50761018774938,17.3843578195374,4,32,16,20,0.5,32,mean_all_layers,8192,chunkkv,17.464874175190925,17.34441450983286,17.50761018774938,17.3843578195374,3252.875,64,4.4612178832292555,4.457716979086399,4.481149728235323,4.476534439163515,0.0,0.0,0.0,0.0,batch,13.00365629196167,12.88669753074646,13.026460459514055,12.907823380373884,64
1.7402618199877906,1.7041441209003096,1.7596929882643053,1.7233294250900144,4,32,16,20,0.5,32,mean_all_layers,8192,blockwise,1.7311810981482267,1.6950359959155321,1.75032856859616,1.7139077390311286,3252.875,64,1.7311810981482267,1.6950359959155321,1.75032856859616,1.7139077390311286,0.581166197732091,0.5829199990257621,0.5993228587612975,0.6029879077686928,batch,0.0,0.0,0.0,0.0,64
8.952995514753274,8.949672522721812,8.988761915679788,8.983104169601575,8,32,16,20,0.5,32,mean_all_layers,8192,snapkv,8.952995514753274,8.949672522721812,8.988761915679788,8.983104169601575,4215.625,64,8.878080213069916,8.87507002055645,8.90079353848705,8.896331251889933,0.0,0.0,0.0,0.0,batch,0.07491530168335885,0.07460250216536224,0.08796837719273753,0.08677291771164164,64
36.648121267557144,36.19420160353184,36.69960061452002,36.24401389606646,8,32,16,20,0.5,32,mean_all_layers,8192,chunkkv,36.648121267557144,36.19420160353184,36.69960061452002,36.24401389606646,4215.625,64,8.878080213069916,8.87507002055645,8.90079353848705,8.896331251889933,0.0,0.0,0.0,0.0,batch,27.77004105448723,27.319131582975388,27.798807076032972,27.34768264417653,64
3.2351259004557504,3.1523570668359753,3.2570131898296495,3.173858080856462,8,32,16,20,0.5,32,mean_all_layers,8192,blockwise,3.216484597325325,3.1337494887411594,3.2380435113736894,3.154937698127469,4215.625,64,3.216484597325325,3.1337494887411594,3.2380435113736894,3.154937698127469,1.1930434003472328,1.1908849980682135,1.214059421181446,1.2109044946555514,batch,0.0,0.0,0.0,0.0,64
0.7546022017719224,0.7531284993747249,0.7884941376687493,0.7854873510950711,1,32,16,20,0.3,32,mean_all_layers,8192,snapkv,0.7546022017719224,0.7531284993747249,0.7884941376687493,0.7854873510950711,2530.8125,64,0.6527746008709073,0.6516969986259937,0.6720620818668976,0.6700655503664166,0.0,0.0,0.0,0.0,ratio,0.1018276009010151,0.1014315007487312,0.11643205580185167,0.11542180072865449,64
5.549544397182762,5.4698070250451565,5.590516715892591,5.50952716730535,1,32,16,20,0.3,32,mean_all_layers,8192,chunkkv,5.549544397182762,5.4698070250451565,5.590516715892591,5.50952716730535,2530.8125,64,0.6527746008709073,0.6516969986259937,0.6720620818668976,0.6700655503664166,0.0,0.0,0.0,0.0,ratio,4.8967697963118555,4.818110026419163,4.918454634025693,4.839461616938934,64
0.9294570130761712,0.9222205695477896,0.9498737049057127,0.9423758397701931,1,32,16,20,0.3,32,mean_all_layers,8192,blockwise,0.924070400558412,0.9169099992141128,0.9441866939596366,0.9367756247229408,2530.8125,64,0.924070400558412,0.9169099992141128,0.9441866939596366,0.9367756247229408,0.3447432011365891,0.3398765013553202,0.36396870054886676,0.35841376302414574,ratio,0.0,0.0,0.0,0.0,64
0.7046114018186926,0.7033700036117807,0.73873074943549,0.7358742623182479,1,32,16,20,0.5,32,mean_all_layers,8192,snapkv,0.7046114018186926,0.7033700036117807,0.73873074943549,0.7358742623182479,2530.8125,64,0.6571490013971925,0.6561230029910803,0.6781033684092108,0.6761691729479935,0.0,0.0,0.0,0.0,ratio,0.047462400421500205,0.04724700062070042,0.06062738102627918,0.05970508937025443,64
4.4908299060538415,4.435555512085557,4.534009512281045,4.476862854062347,1,32,16,20,0.5,32,mean_all_layers,8192,chunkkv,4.4908299060538415,4.435555512085557,4.534009512281045,4.476862854062347,2530.8125,64,0.6571490013971925,0.6561230029910803,0.6781033684092108,0.6761691729479935,0.0,0.0,0.0,0.0,ratio,3.8336809046566485,3.7794325090944767,3.8559061438718345,3.8006936811143532,64
